0,29,248.36
1,35,236.6
2,40,228.54
3,45,221.62
4,51,214.46
5,56,209.23
6,62,203.66
7,67,199.49
8,73,194.96
9,78,191.52
10,83,188.33
11,89,184.79
12,95,181.53
13,100,179
14,105,176.61
15,111,173.93
16,116,171.81
17,122,169.42
18,128,167.16
19,134,165.03
20,139,163.34
21,144,161.72
22,149,160.16
23,155,158.37
24,161,156.67
25,167,155.04
26,173,153.47
27,178,152.22
28,183,151.01
29,188,149.83
30,194,148.47
31,200,147.16
32,206,145.9
33,212,144.67
34,217,143.68
35,222,142.72
36,228,141.6
37,233,140.7
38,238,139.81
39,244,138.78
40,249,137.94
41,254,137.12
42,259,136.33
43,265,135.39
44,271,134.48
45,276,133.74
46,281,133.01
47,287,132.17
48,293,131.34
49,298,130.66
50,304,129.87
51,310,129.09
52,316,128.33
53,322,127.59
54,328,126.87
55,334,126.16
56,339,125.58
57,344,125.01
58,349,124.45
59,354,123.9
60,359,123.36
61,364,122.83
62,370,122.2
63,376,121.58
64,382,120.98
65,387,120.48
66,392,120
67,397,119.52
68,402,119.04
69,407,118.58
70,412,118.12
71,417,117.66
72,422,117.22
73,427,116.78
74,432,116.34
75,437,115.91
76,442,115.49
77,447,115.07
78,452,114.66
79,456,114.34
80,461,113.93
81,466,113.54
82,471,113.14
83,476,112.76
84,481,112.37
85,486,112
86,491,111.62
87,496,111.25
88,501,110.89
89,506,110.53
90,511,110.17
91,516,109.82
92,522,109.4
93,528,108.99
94,534,108.58
95,540,108.18
96,545,107.85
97,550,107.53
98,554,107.27
99,561,106.82
100,565,106.57
101,569,106.32
102,573,106.07
103,578,105.76
104,583,105.45
105,588,105.15
106,591,104.97
107,596,104.68
108,601,104.38
109,606,104.09
110,611,103.8
111,616,103.52
112,621,103.23
113,626,102.95
114,631,102.68
115,636,102.4
116,641,102.13
117,646,101.86
118,651,101.59
119,656,101.32
120,661,101.06
121,666,100.8
122,671,100.54
123,676,100.29
124,681,100.03
125,686,99.781
126,691,99.532
127,696,99.285
128,701,99.04
129,706,98.797
130,711,98.557
131,716,98.318
132,721,98.081
133,726,97.846
134,731,97.613
135,736,97.382
136,741,97.153
137,746,96.925
138,751,96.7
139,756,96.476
140,761,96.254
141,766,96.033
142,771,95.814
143,776,95.597
144,781,95.381
145,786,95.167
146,791,94.955
147,797,94.702
148,802,94.493
149,807,94.286
150,812,94.08
151,817,93.875
152,822,93.672
153,827,93.471
154,832,93.27
155,837,93.072
156,842,92.874
157,847,92.678
158,852,92.483
159,857,92.29
160,862,92.098
161,867,91.907
162,872,91.718
163,877,91.53
164,882,91.343
165,887,91.157
166,892,90.972
167,897,90.789
168,902,90.607
169,907,90.426
170,912,90.246
171,917,90.067
172,922,89.89
173,927,89.714
174,932,89.538
175,937,89.364
176,942,89.191
177,947,89.019
178,952,88.848
179,957,88.678
180,962,88.509
181,967,88.341
182,972,88.174
183,977,88.008
184,982,87.844
185,987,87.68
186,992,87.517
187,997,87.355
188,1002,87.194
189,1007,87.034
190,1012,86.874
191,1017,86.716
192,1022,86.559
193,1027,86.402
194,1032,86.247
195,1037,86.092
196,1042,85.938
197,1047,85.785
198,1052,85.633
199,1057,85.482
200,1062,85.331
201,1067,85.181
202,1072,85.033
203,1077,84.885
204,1082,84.737
205,1087,84.591
206,1092,84.445
207,1097,84.3
208,1102,84.156
209,1107,84.013
210,1112,83.87
211,1117,83.728
212,1122,83.587
213,1127,83.447
214,1132,83.307
215,1137,83.168
216,1142,83.03
217,1147,82.892
218,1161,82.511
219,1166,82.376
220,1171,82.242
221,1176,82.108
222,1181,81.975
223,1186,81.843
224,1191,81.711
225,1196,81.58
226,1201,81.45
227,1206,81.32
228,1211,81.191
229,1216,81.063
230,1221,80.935
231,1226,80.807
232,1231,80.681
233,1236,80.555
234,1241,80.429
235,1246,80.304
236,1251,80.18
237,1256,80.056
238,1261,79.933
239,1266,79.811
240,1271,79.689
241,1276,79.567
242,1281,79.446
243,1286,79.326
244,1291,79.206
245,1296,79.087
246,1301,78.968
247,1306,78.85
248,1311,78.732
249,1316,78.615
250,1321,78.498
251,1326,78.382
252,1331,78.266
253,1336,78.151
254,1341,78.037
255,1346,77.922
256,1351,77.809
257,1356,77.696
258,1361,77.583
259,1366,77.471
260,1371,77.359
261,1376,77.248
262,1381,77.137
263,1386,77.027
264,1391,76.917
265,1396,76.807
266,1401,76.698
267,1406,76.59
268,1411,76.482
269,1416,76.374
270,1421,76.267
271,1426,76.16
272,1431,76.054
273,1436,75.948
274,1441,75.843
275,1446,75.738
276,1451,75.633
277,1456,75.529
278,1461,75.425
279,1466,75.322
280,1471,75.219
281,1476,75.116
282,1481,75.014
283,1486,74.912
284,1491,74.811
285,1496,74.71
286,1501,74.61
287,1506,74.509
288,1511,74.41
289,1516,74.31
290,1521,74.211
291,1526,74.113
292,1531,74.014
293,1536,73.916
294,1541,73.819
295,1546,73.722
296,1551,73.625
297,1556,73.529
298,1561,73.432
299,1566,73.337
300,1571,73.241
301,1576,73.146
302,1581,73.052
303,1586,72.957
304,1591,72.863
305,1596,72.77
306,1601,72.676
307,1606,72.584
308,1611,72.491
309,1616,72.399
310,1621,72.307
311,1626,72.215
312,1631,72.124
313,1636,72.033
314,1641,71.942
315,1646,71.852
316,1651,71.762
317,1656,71.672
318,1661,71.583
319,1666,71.494
320,1661,71.583
321,1667,71.476
322,1672,71.387
323,1677,71.299
324,1682,71.211
325,1687,71.123
326,1692,71.035
327,1697,70.948
328,1702,70.861
329,1707,70.775
330,1712,70.688
331,1717,70.602
332,1722,70.517
333,1727,70.431
334,1732,70.346
335,1737,70.261
336,1742,70.177
337,1747,70.092
338,1752,70.008
339,1757,69.925
340,1762,69.841
341,1767,69.758
342,1772,69.675
343,1777,69.592
344,1782,69.51
345,1787,69.428
346,1792,69.346
347,1797,69.264
348,1802,69.183
349,1807,69.102
350,1812,69.021
351,1817,68.941
352,1822,68.86
353,1827,68.78
354,1832,68.701
355,1837,68.621
356,1842,68.542
357,1847,68.463
358,1852,68.384
359,1857,68.306
360,1863,68.212
361,1868,68.134
362,1873,68.056
363,1878,67.978
364,1883,67.901
365,1888,67.824
366,1893,67.747
367,1898,67.671
368,1903,67.594
369,1908,67.518
370,1914,67.427
371,1919,67.352
372,1924,67.276
373,1929,67.201
374,1934,67.126
375,1939,67.052
376,1944,66.977
377,1949,66.903
378,1954,66.829
379,1959,66.755
380,1964,66.681
381,1969,66.608
382,1974,66.535
383,1979,66.462
384,1984,66.389
385,1989,66.317
386,1994,66.244
387,1999,66.172
388,2004,66.1
389,2009,66.029
390,2014,65.957
391,2019,65.886
392,2024,65.815
393,2029,65.744
394,2034,65.673
395,2039,65.603
396,2044,65.533
397,2049,65.463
398,2054,65.393
399,2059,65.323
400,2064,65.254
401,2069,65.184
402,2074,65.115
403,2079,65.046
404,2084,64.978
405,2089,64.909
406,2094,64.841
407,2099,64.773
408,2104,64.705
409,2109,64.637
410,2114,64.569
411,2119,64.502
412,2124,64.435
413,2129,64.368
414,2134,64.301
415,2139,64.234
416,2144,64.168
417,2149,64.102
418,2154,64.035
419,2159,63.969
420,2164,63.904
421,2169,63.838
422,2174,63.773
423,2179,63.707
424,2184,63.642
425,2189,63.577
426,2194,63.513
427,2199,63.448
428,2204,63.384
429,2208,63.332
430,2213,63.268
431,2218,63.204
432,2223,63.141
433,2228,63.077
434,2233,63.014
435,2238,62.95
436,2243,62.887
437,2248,62.824
438,2253,62.762
439,2258,62.699
440,2263,62.637
441,2268,62.574
442,2273,62.512
443,2278,62.45
444,2283,62.388
445,2288,62.327
446,2293,62.265
447,2298,62.204
448,2303,62.143
449,2309,62.069
450,2314,62.009
451,2319,61.948
452,2324,61.887
453,2329,61.827
454,2334,61.767
455,2339,61.707
456,2344,61.647
457,2349,61.587
458,2354,61.527
459,2360,61.456
460,2365,61.396
461,2370,61.337
462,2375,61.278
463,2380,61.219
464,2385,61.161
465,2390,61.102
466,2395,61.043
467,2400,60.985
468,2405,60.927
469,2411,60.857
470,2416,60.799
471,2421,60.742
472,2426,60.684
473,2431,60.626
474,2436,60.569
475,2441,60.512
476,2446,60.455
477,2452,60.387
478,2457,60.33
479,2462,60.273
480,2467,60.217
481,2472,60.16
482,2477,60.104
483,2482,60.048
484,2487,59.992
485,2492,59.936
486,2497,59.88
487,2502,59.825
488,2507,59.769
489,2513,59.703
490,2518,59.648
491,2523,59.593
492,2528,59.538
493,2533,59.483
494,2539,59.417
495,2544,59.363
496,2549,59.308
497,2554,59.254
498,2560,59.189
499,2565,59.135
500,2570,59.081
501,2575,59.027
502,2580,58.974
503,2585,58.92
504,2590,58.867
505,2595,58.813
506,2600,58.76
507,2605,58.707
508,2610,58.654
509,2615,58.601
510,2620,58.549
511,2625,58.496
512,2630,58.444
513,2635,58.391
514,2640,58.339
515,2645,58.287
516,2650,58.235
517,2655,58.183
518,2660,58.131
519,2665,58.079
520,2670,58.028
521,2675,57.976
522,2680,57.925
523,2685,57.874
524,2690,57.823
525,2695,57.772
526,2700,57.721
527,2705,57.67
528,2710,57.619
529,2715,57.569
530,2720,57.518
531,2725,57.468
532,2730,57.418
533,2735,57.367
534,2740,57.317
535,2745,57.267
536,2750,57.218
537,2755,57.168
538,2760,57.118
539,2765,57.069
540,2769,57.029
541,2774,56.98
542,2779,56.931
543,2784,56.881
544,2789,56.832
545,2794,56.783
546,2799,56.735
547,2804,56.686
548,2809,56.637
549,2813,56.598
550,2817,56.56
551,2822,56.511
552,2827,56.463
553,2832,56.415
554,2837,56.367
555,2842,56.319
556,2847,56.271
557,2852,56.223
558,2857,56.175
559,2862,56.128
560,2867,56.08
561,2871,56.042
562,2876,55.995
563,2881,55.948
564,2886,55.901
565,2891,55.854
566,2896,55.807
567,2901,55.76
568,2906,55.713
569,2911,55.666
570,2916,55.62
571,2921,55.573
572,2926,55.527
573,2931,55.481
574,2936,55.434
575,2941,55.388
576,2946,55.342
577,2951,55.296
578,2956,55.25
579,2961,55.205
580,2966,55.159
581,2971,55.113
582,2976,55.068
583,2981,55.023
584,2987,54.968
585,2992,54.923
586,2997,54.878
587,3002,54.833
588,3007,54.788
589,3012,54.743
590,3017,54.698
591,3022,54.653
592,3027,54.609
593,3032,54.564
594,3037,54.52
595,3042,54.475
596,3047,54.431
597,3052,54.387
598,3057,54.343
599,3062,54.299
600,3067,54.255
601,3072,54.211
602,3077,54.167
603,3082,54.124
604,3087,54.08
605,3092,54.036
606,3097,53.993
607,3103,53.941
608,3108,53.898
609,3113,53.855
610,3118,53.811
611,3123,53.768
612,3128,53.725
613,3133,53.683
614,3138,53.64
615,3143,53.597
616,3149,53.546
617,3154,53.503
618,3159,53.461
619,3164,53.418
620,3169,53.376
621,3174,53.334
622,3179,53.292
623,3184,53.25
624,3189,53.208
625,3194,53.166
626,3199,53.124
627,3204,53.082
628,3209,53.04
629,3214,52.999
630,3219,52.957
631,3224,52.916
632,3229,52.874
633,3234,52.833
634,3239,52.792
635,3244,52.751
636,3249,52.709
637,3254,52.668
638,3259,52.627
639,3264,52.587
640,3269,52.546
641,3274,52.505
642,3279,52.464
643,3284,52.424
644,3289,52.383
645,3294,52.343
646,3299,52.302
647,3304,52.262
648,3309,52.222
649,3314,52.182
650,3319,52.141
651,3324,52.101
652,3329,52.061
653,3334,52.021
654,3339,51.982
655,3344,51.942
656,3349,51.902
657,3354,51.863
658,3359,51.823
659,3364,51.783
660,3369,51.744
661,3374,51.705
662,3379,51.665
663,3384,51.626
664,3389,51.587
665,3394,51.548
666,3399,51.509
667,3404,51.47
668,3409,51.431
669,3414,51.392
670,3418,51.361
671,3423,51.322
672,3428,51.284
673,3433,51.245
674,3438,51.207
675,3443,51.168
676,3448,51.13
677,3453,51.092
678,3458,51.053
679,3463,51.015
680,3468,50.977
681,3473,50.939
682,3478,50.901
683,3483,50.863
684,3488,50.825
685,3493,50.787
686,3498,50.75
687,3503,50.712
688,3508,50.674
689,3513,50.637
690,3517,50.607
691,3522,50.569
692,3527,50.532
693,3532,50.494
694,3537,50.457
695,3542,50.42
696,3547,50.383
697,3552,50.346
698,3557,50.309
699,3562,50.272
700,3567,50.235
701,3572,50.198
702,3577,50.161
703,3582,50.124
704,3587,50.088
705,3592,50.051
706,3597,50.014
707,3602,49.978
708,3607,49.942
709,3612,49.905
710,3617,49.869
711,3622,49.833
712,3627,49.796
713,3632,49.76
714,3637,49.724
715,3642,49.688
716,3647,49.652
717,3652,49.616
718,3657,49.58
719,3662,49.545
720,3667,49.509
721,3672,49.473
722,3677,49.437
723,3682,49.402
724,3687,49.366
725,3692,49.331
726,3697,49.295
727,3702,49.26
728,3707,49.225
729,3712,49.19
730,3717,49.154
731,3722,49.119
732,3727,49.084
733,3732,49.049
734,3737,49.014
735,3742,48.979
736,3747,48.944
737,3752,48.909
738,3757,48.875
739,3762,48.84
740,3767,48.805
741,3772,48.771
742,3777,48.736
743,3782,48.702
744,3787,48.667
745,3792,48.633
746,3797,48.598
747,3802,48.564
748,3807,48.53
749,3812,48.496
750,3817,48.461
751,3822,48.427
752,3827,48.393
753,3832,48.359
754,3837,48.325
755,3842,48.291
756,3847,48.258
757,3852,48.224
758,3857,48.19
759,3862,48.156
760,3867,48.123
761,3872,48.089
762,3877,48.056
763,3882,48.022
764,3887,47.989
765,3892,47.955
766,3897,47.922
767,3902,47.889
768,3907,47.855
769,3912,47.822
770,3917,47.789
771,3922,47.756
772,3927,47.723
773,3932,47.69
774,3937,47.657
775,3941,47.631
776,3946,47.598
777,3951,47.565
778,3956,47.532
779,3960,47.506
780,3965,47.473
781,3970,47.441
782,3975,47.408
783,3980,47.375
784,3985,47.343
785,3990,47.31
786,3995,47.278
787,3999,47.252
788,4004,47.22
789,4009,47.187
790,4014,47.155
791,4019,47.123
792,4024,47.091
793,4029,47.059
794,4034,47.027
795,4039,46.995
796,4044,46.963
797,4049,46.931
798,4054,46.899
799,4058,46.874
800,4063,46.842
801,4069,46.804
802,4074,46.772
803,4078,46.747
804,4083,46.715
805,4088,46.683
806,4093,46.652
807,4098,46.62
808,4103,46.589
809,4107,46.564
810,4111,46.539
811,4116,46.507
812,4121,46.476
813,4126,46.445
814,4131,46.414
815,4136,46.383
816,4141,46.351
817,4146,46.32
818,4150,46.296
819,4155,46.265
820,4160,46.234
821,4165,46.203
822,4170,46.172
823,4175,46.141
824,4180,46.11
825,4184,46.086
826,4189,46.055
827,4194,46.024
828,4199,45.994
829,4204,45.963
830,4209,45.933
831,4214,45.902
832,4219,45.872
833,4224,45.841
834,4229,45.811
835,4234,45.78
836,4239,45.75
837,4244,45.72
838,4248,45.696
839,4253,45.666
840,4258,45.635
841,4263,45.605
842,4268,45.575
843,4273,45.545
844,4278,45.515
845,4283,45.485
846,4288,45.456
847,4293,45.426
848,4298,45.396
849,4303,45.366
850,4308,45.336
851,4313,45.307
852,4318,45.277
853,4323,45.247
854,4328,45.218
855,4333,45.188
856,4338,45.159
857,4343,45.129
858,4348,45.1
859,4353,45.07
860,4358,45.041
861,4363,45.012
862,4368,44.983
863,4373,44.953
864,4378,44.924
865,4383,44.895
866,4388,44.866
867,4393,44.837
868,4398,44.808
869,4403,44.779
870,4408,44.75
871,4413,44.721
872,4418,44.692
873,4423,44.663
874,4428,44.634
875,4433,44.605
876,4438,44.577
877,4443,44.548
878,4448,44.519
879,4453,44.491
880,4458,44.462
881,4463,44.434
882,4468,44.405
883,4473,44.377
884,4478,44.348
885,4483,44.32
886,4488,44.291
887,4493,44.263
888,4498,44.235
889,4503,44.206
890,4508,44.178
891,4513,44.15
892,4518,44.122
893,4523,44.094
894,4528,44.066
895,4533,44.038
896,4538,44.01
897,4543,43.982
898,4548,43.954
899,4553,43.926
900,4558,43.898
901,4563,43.87
902,4568,43.842
903,4573,43.814
904,4577,43.792
905,4582,43.764
906,4587,43.737
907,4592,43.709
908,4597,43.682
909,4602,43.654
910,4607,43.626
911,4612,43.599
912,4617,43.571
913,4622,43.544
914,4627,43.517
915,4632,43.489
916,4637,43.462
917,4642,43.435
918,4647,43.407
919,4652,43.38
920,4657,43.353
921,4662,43.326
922,4667,43.299
923,4672,43.271
924,4677,43.244
925,4682,43.217
926,4687,43.19
927,4692,43.163
928,4697,43.136
929,4702,43.11
930,4707,43.083
931,4712,43.056
932,4717,43.029
933,4722,43.002
934,4727,42.976
935,4732,42.949
936,4737,42.922
937,4742,42.895
938,4747,42.869
939,4751,42.848
940,4756,42.821
941,4761,42.795
942,4766,42.768
943,4771,42.742
944,4776,42.715
945,4781,42.689
946,4786,42.662
947,4791,42.636
948,4796,42.61
949,4800,42.589
950,4805,42.562
951,4810,42.536
952,4815,42.51
953,4820,42.484
954,4825,42.458
955,4830,42.432
956,4835,42.406
957,4840,42.38
958,4845,42.354
959,4850,42.328
960,4855,42.302
961,4860,42.276
962,4865,42.25
963,4870,42.224
964,4875,42.198
965,4880,42.172
966,4885,42.147
967,4890,42.121
968,4895,42.095
969,4900,42.07
970,4905,42.044
971,4910,42.018
972,4915,41.993
973,4920,41.967
974,4925,41.942
975,4931,41.911
976,4936,41.886
977,4941,41.86
978,4946,41.835
979,4951,41.809
980,4956,41.784
981,4961,41.759
982,4966,41.734
983,4971,41.708
984,4976,41.683
985,4982,41.653
986,4987,41.628
987,4992,41.603
988,4997,41.577
989,5002,41.552
990,5007,41.527
991,5012,41.502
992,5017,41.477
993,5022,41.452
994,5027,41.427
995,5032,41.403
996,5037,41.378
997,5042,41.353
998,5047,41.328
999,5053,41.298
1000,5059,41.269
1001,5064,41.244
1002,5069,41.219
1003,5074,41.195
1004,5079,41.17
1005,5084,41.145
1006,5089,41.121
1007,5095,41.091
1008,5100,41.067
1009,5105,41.042
1010,5110,41.018
1011,5115,40.993
1012,5120,40.969
1013,5125,40.944
1014,5130,40.92
1015,5135,40.896
1016,5140,40.872
1017,5145,40.847
1018,5150,40.823
1019,5155,40.799
1020,5160,40.775
1021,5165,40.75
1022,5170,40.726
1023,5175,40.702
1024,5180,40.678
1025,5185,40.654
1026,5190,40.63
1027,5195,40.606
1028,5200,40.582
1029,5205,40.558
1030,5210,40.534
1031,5215,40.51
1032,5220,40.486
1033,5225,40.462
1034,5230,40.439
1035,5235,40.415
1036,5240,40.391
1037,5245,40.367
1038,5250,40.344
1039,5255,40.32
1040,5260,40.296
1041,5265,40.273
1042,5270,40.249
1043,5275,40.225
1044,5280,40.202
1045,5285,40.178
1046,5290,40.155
1047,5295,40.131
1048,5300,40.108
1049,5305,40.084
1050,5310,40.061
1051,5315,40.037
1052,5320,40.014
1053,5325,39.991
1054,5330,39.967
1055,5335,39.944
1056,5340,39.921
1057,5345,39.898
1058,5350,39.874
1059,5355,39.851
1060,5360,39.828
1061,5365,39.805
1062,5370,39.782
1063,5375,39.759
1064,5380,39.736
1065,5385,39.713
1066,5390,39.69
1067,5395,39.667
1068,5400,39.644
1069,5405,39.621
1070,5409,39.602
1071,5414,39.579
1072,5419,39.557
1073,5424,39.534
1074,5429,39.511
1075,5434,39.488
1076,5439,39.465
1077,5444,39.442
1078,5449,39.42
1079,5454,39.397
1080,5459,39.374
1081,5464,39.352
1082,5469,39.329
1083,5474,39.306
1084,5479,39.284
1085,5484,39.261
1086,5489,39.239
1087,5494,39.216
1088,5499,39.194
1089,5504,39.171
1090,5509,39.149
1091,5514,39.126
1092,5519,39.104
1093,5524,39.081
1094,5529,39.059
1095,5534,39.037
1096,5539,39.014
1097,5544,38.992
1098,5549,38.97
1099,5554,38.948
1100,5559,38.925
1101,5564,38.903
1102,5569,38.881
1103,5574,38.859
1104,5579,38.837
1105,5584,38.815
1106,5589,38.793
1107,5594,38.77
1108,5599,38.748
1109,5604,38.726
1110,5609,38.704
1111,5614,38.682
1112,5619,38.66
1113,5624,38.639
1114,5629,38.617
1115,5634,38.595
1116,5639,38.573
1117,5644,38.551
1118,5649,38.529
1119,5654,38.507
1120,5659,38.486
1121,5664,38.464
1122,5669,38.442
1123,5674,38.42
1124,5679,38.399
1125,5684,38.377
1126,5689,38.355
1127,5694,38.334
1128,5699,38.312
1129,5704,38.291
1130,5710,38.265
1131,5715,38.243
1132,5720,38.222
1133,5725,38.2
1134,5730,38.179
1135,5735,38.157
1136,5740,38.136
1137,5745,38.114
1138,5750,38.093
1139,5755,38.072
1140,5760,38.05
1141,5765,38.029
1142,5770,38.008
1143,5775,37.986
1144,5780,37.965
1145,5785,37.944
1146,5790,37.923
1147,5795,37.902
1148,5800,37.88
1149,5805,37.859
1150,5810,37.838
1151,5815,37.817
1152,5820,37.796
1153,5825,37.775
1154,5830,37.754
1155,5835,37.733
1156,5840,37.712
1157,5845,37.691
1158,5850,37.67
1159,5855,37.649
1160,5860,37.628
1161,5865,37.607
1162,5870,37.586
1163,5875,37.565
1164,5880,37.544
1165,5885,37.524
1166,5890,37.503
1167,5895,37.482
1168,5900,37.461
1169,5905,37.44
1170,5909,37.424
1171,5914,37.403
1172,5919,37.383
1173,5924,37.362
1174,5929,37.341
1175,5934,37.321
1176,5939,37.3
1177,5944,37.279
1178,5949,37.259
1179,5954,37.238
1180,5958,37.222
1181,5963,37.201
1182,5968,37.181
1183,5973,37.16
1184,5978,37.14
1185,5983,37.119
1186,5988,37.099
1187,5993,37.079
1188,5998,37.058
1189,6003,37.038
1190,6008,37.018
1191,6013,36.997
1192,6018,36.977
1193,6023,36.957
1194,6028,36.936
1195,6033,36.916
1196,6038,36.896
1197,6043,36.876
1198,6048,36.856
1199,6053,36.835
1200,6058,36.815
1201,6063,36.795
1202,6068,36.775
1203,6073,36.755
1204,6078,36.735
1205,6083,36.715
1206,6088,36.695
1207,6093,36.675
1208,6098,36.655
1209,6103,36.635
1210,6107,36.619
1211,6112,36.599
1212,6117,36.579
1213,6122,36.559
1214,6127,36.539
1215,6132,36.519
1216,6137,36.499
1217,6142,36.479
1218,6147,36.46
1219,6152,36.44
1220,6157,36.42
1221,6162,36.4
1222,6167,36.381
1223,6172,36.361
1224,6177,36.341
1225,6182,36.321
1226,6187,36.302
1227,6192,36.282
1228,6197,36.263
1229,6202,36.243
1230,6208,36.219
1231,6213,36.2
1232,6218,36.18
1233,6223,36.161
1234,6228,36.141
1235,6234,36.118
1236,6239,36.098
1237,6244,36.079
1238,6249,36.059
1239,6254,36.04
1240,6259,36.021
1241,6264,36.001
1242,6269,35.982
1243,6274,35.962
1244,6279,35.943
1245,6284,35.924
1246,6289,35.904
1247,6294,35.885
1248,6299,35.866
1249,6304,35.847
1250,6310,35.824
1251,6315,35.804
1252,6320,35.785
1253,6325,35.766
1254,6330,35.747
1255,6335,35.728
1256,6340,35.708
1257,6345,35.689
1258,6350,35.67
1259,6355,35.651
1260,6361,35.628
1261,6366,35.609
1262,6371,35.59
1263,6376,35.571
1264,6381,35.552
1265,6386,35.533
1266,6391,35.514
1267,6396,35.495
1268,6401,35.476
1269,6406,35.458
1270,6412,35.435
1271,6417,35.416
1272,6422,35.397
1273,6427,35.378
1274,6432,35.36
1275,6437,35.341
1276,6442,35.322
1277,6447,35.303
1278,6452,35.284
1279,6457,35.266
1280,6463,35.243
1281,6468,35.224
1282,6473,35.206
1283,6478,35.187
1284,6483,35.168
1285,6488,35.15
1286,6493,35.131
1287,6498,35.113
1288,6503,35.094
1289,6508,35.075
1290,6512,35.061
1291,6517,35.042
1292,6522,35.024
1293,6527,35.005
1294,6532,34.987
1295,6537,34.968
1296,6542,34.95
1297,6547,34.931
1298,6552,34.913
1299,6557,34.894
1300,6561,34.88
1301,6566,34.861
1302,6571,34.843
1303,6576,34.825
1304,6581,34.806
1305,6586,34.788
1306,6591,34.77
1307,6596,34.751
1308,6601,34.733
1309,6606,34.715
1310,6611,34.697
1311,6616,34.678
1312,6621,34.66
1313,6626,34.642
1314,6631,34.624
1315,6636,34.606
1316,6641,34.587
1317,6646,34.569
1318,6651,34.551
1319,6656,34.533
1320,6660,34.519
1321,6665,34.501
1322,6670,34.482
1323,6675,34.464
1324,6680,34.446
1325,6685,34.428
1326,6690,34.41
1327,6695,34.392
1328,6700,34.374
1329,6705,34.357
1330,6709,34.342
1331,6714,34.324
1332,6719,34.306
1333,6724,34.288
1334,6729,34.271
1335,6734,34.253
1336,6739,34.235
1337,6744,34.217
1338,6749,34.199
1339,6754,34.181
1340,6759,34.164
1341,6764,34.146
1342,6769,34.128
1343,6774,34.11
1344,6779,34.093
1345,6784,34.075
1346,6789,34.057
1347,6794,34.04
1348,6799,34.022
1349,6804,34.004
1350,6809,33.987
1351,6814,33.969
1352,6819,33.951
1353,6824,33.934
1354,6829,33.916
1355,6834,33.899
1356,6839,33.881
1357,6844,33.864
1358,6848,33.85
1359,6853,33.832
1360,6858,33.815
1361,6863,33.797
1362,6868,33.78
1363,6873,33.762
1364,6878,33.745
1365,6883,33.727
1366,6888,33.71
1367,6893,33.693
1368,6898,33.675
1369,6903,33.658
1370,6908,33.64
1371,6913,33.623
1372,6918,33.606
1373,6923,33.588
1374,6928,33.571
1375,6933,33.554
1376,6938,33.537
1377,6943,33.519
1378,6948,33.502
1379,6952,33.488
1380,6957,33.471
1381,6962,33.454
1382,6967,33.437
1383,6972,33.42
1384,6977,33.402
1385,6982,33.385
1386,6987,33.368
1387,6992,33.351
1388,6997,33.334
1389,7002,33.317
1390,7007,33.3
1391,7012,33.283
1392,7016,33.269
1393,7021,33.252
1394,7026,33.235
1395,7031,33.218
1396,7036,33.201
1397,7041,33.184
1398,7046,33.167
1399,7051,33.15
1400,7056,33.133
1401,7061,33.116
1402,7066,33.099
1403,7071,33.083
1404,7076,33.066
1405,7081,33.049
1406,7086,33.032
1407,7091,33.015
1408,7096,32.998
1409,7101,32.981
1410,7105,32.968
1411,7110,32.951
1412,7115,32.934
1413,7120,32.918
1414,7125,32.901
1415,7130,32.884
1416,7135,32.868
1417,7140,32.851
1418,7145,32.834
1419,7150,32.817
1420,7156,32.797
1421,7161,32.781
1422,7166,32.764
1423,7171,32.748
1424,7176,32.731
1425,7181,32.714
1426,7186,32.698
1427,7191,32.681
1428,7196,32.665
1429,7201,32.648
1430,7205,32.635
1431,7210,32.618
1432,7215,32.602
1433,7220,32.585
1434,7225,32.569
1435,7230,32.552
1436,7235,32.536
1437,7240,32.519
1438,7245,32.503
1439,7250,32.487
1440,7254,32.473
1441,7259,32.457
1442,7264,32.441
1443,7269,32.424
1444,7274,32.408
1445,7279,32.392
1446,7284,32.375
1447,7289,32.359
1448,7294,32.343
1449,7299,32.326
1450,7303,32.313
1451,7308,32.297
1452,7313,32.281
1453,7318,32.265
1454,7323,32.248
1455,7328,32.232
1456,7333,32.216
1457,7338,32.2
